,Time,ux,uy,vx,vy,s,Fropex,Fropey,Fdragx,Fdragy,Frope_total,Fdrag_total,pro_rxn_force
65,0.19500000000000012,0.0,1.8135015779443713,0.0,-1.9126586752993424,0.0,0.0,0.0,0.0,0.31369607010296446,0.0,0.31369607010296446,0.0
66,0.19800000000000012,0.0,1.8077194772922132,0.0,-1.942075023353424,0.0,0.0,0.0,0.0,0.3234194502355722,0.0,0.3234194502355722,0.0
67,0.20100000000000012,0.0,1.8018491282241442,0.0,-1.9714909515141696,0.0,0.0,0.0,0.0,0.33329109104061766,0.0,0.33329109104061766,0.0
68,0.20400000000000013,0.0,1.7958905320093754,0.0,-2.0009064534277328,0.0,0.0,0.0,0.0,0.3433109839828702,0.0,0.3433109839828702,0.0
69,0.20700000000000013,0.0,1.7898436899361785,0.0,-2.0303215227406355,0.0,0.0,0.0,0.0,0.3534791203991055,0.0,0.3534791203991055,0.0
70,0.21000000000000013,0.0,1.7837086033118854,0.0,-2.059736153099774,0.0,0.0,0.0,0.0,0.3637954914981216,0.0,0.3637954914981216,0.0
71,0.21300000000000013,0.0,1.7774852734628865,0.0,-2.089150338152425,0.0,0.0,0.0,0.0,0.3742600883607551,0.0,0.3742600883607551,0.0
72,0.21600000000000014,0.0,1.7711737017346298,0.0,-2.1185640715462473,0.0,0.0,0.0,0.0,0.38487290193989715,0.0,0.38487290193989715,0.0
73,0.21900000000000014,0.0,1.7647738894916198,0.0,-2.1479773469292933,0.0,0.0,0.0,0.0,0.39563392306051065,0.0,0.39563392306051065,0.0
74,0.22200000000000014,0.0,1.7582858381174165,0.0,-2.17739015795001,0.0,0.0,0.0,0.0,0.4065431424196466,0.0,0.4065431424196466,0.0
75,0.22500000000000014,0.0,1.7517095490146333,0.0,-2.206802498257246,0.0,0.0,0.0,0.0,0.4176005505864617,0.0,0.4176005505864617,0.0
76,0.22800000000000015,0.0,1.745045023604937,0.0,-2.2362143615002563,0.0,0.0,0.0,0.0,0.42880613800223505,0.0,0.42880613800223505,0.0
77,0.23100000000000015,0.0,1.7382922633290463,0.0,-2.265625741328709,0.0,0.0,0.0,0.0,0.4401598949803859,0.0,0.4401598949803859,0.0
78,0.23400000000000015,0.0,1.7314512696467295,0.0,-2.29503663139269,0.0,0.0,0.0,0.0,0.4516618117064919,0.0,0.4516618117064919,0.0
79,0.23700000000000015,0.0,1.7245220440368043,0.0,-2.3244470253427085,0.0,0.0,0.0,0.0,0.4633118782383067,0.0,0.4633118782383067,0.0
80,0.24000000000000016,0.0,1.7175045879971362,0.0,-2.353856916829702,0.0,0.0,0.0,0.0,0.4751100845057779,0.0,0.4751100845057779,0.0
81,0.24300000000000016,0.0,1.7103989030446376,0.0,-2.383266299505043,0.0,0.0,0.0,0.0,0.4870564203110666,0.0,0.4870564203110666,0.0
82,0.24600000000000016,0.0,1.7032049907152658,0.0,-2.4126751670205433,0.0,0.0,0.0,0.0,0.49915087532856484,0.0,0.49915087532856484,0.0
83,0.24900000000000017,0.0,1.695922852564022,0.0,-2.442083513028461,0.0,0.0,0.0,0.0,0.5113934391049156,0.0,0.5113934391049156,0.0
84,0.25200000000000017,0.0,1.68855249016495,0.0,-2.471491331181503,0.0,0.0,0.0,0.0,0.5237841010590312,0.0,0.5237841010590312,0.0
85,0.25500000000000017,0.0,1.6810939051111347,0.0,-2.5008986151328347,0.0,0.0,0.0,0.0,0.5363228504821133,0.0,0.5363228504821133,0.0
86,0.2580000000000002,0.0,1.673547099014701,0.0,-2.5303053585360815,0.0,0.0,0.0,0.0,0.5490096765376721,0.0,0.5490096765376721,0.0
87,0.2610000000000002,0.0,1.6659120735068123,0.0,-2.5597115550453364,0.0,0.0,0.0,0.0,0.5618445682615468,0.0,0.5618445682615468,0.0
88,0.2640000000000002,0.0,1.6581888302376686,0.0,-2.589117198315165,0.0,0.0,0.0,0.0,0.574827514561925,0.0,0.574827514561925,0.0
89,0.2670000000000002,0.0,1.6503773708765057,0.0,-2.6185222820006118,0.0,0.0,0.0,0.0,0.5879585042193641,0.0,0.5879585042193641,0.0
90,0.2700000000000002,0.0,1.6424776971115937,0.0,-2.6479267997572036,0.0,0.0,0.0,0.0,0.6012375258868107,0.0,0.6012375258868107,0.0
91,0.2730000000000002,0.0,1.6344898106502352,0.0,-2.677330745240957,0.0,0.0,0.0,0.0,0.6146645680896219,0.0,0.6146645680896219,0.0
92,0.2760000000000002,0.0,1.6264137132187642,0.0,-2.7067341121083826,0.0,0.0,0.0,0.0,0.6282396192255866,0.0,0.6282396192255866,0.0
93,0.2790000000000002,0.0,1.6182494065625441,0.0,-2.7361368940164916,0.0,0.0,0.0,0.0,0.641962667564947,0.0,0.641962667564947,0.0
94,0.2820000000000002,0.0,1.6099968924459669,0.0,-2.7655390846228003,0.0,0.0,0.0,0.0,0.6558337012504193,0.0,0.6558337012504193,0.0
95,0.2850000000000002,0.0,1.601656172652451,0.0,-2.7949406775853363,0.0,0.0,0.0,0.0,0.6698527082972162,0.0,0.6698527082972162,0.0
96,0.2880000000000002,0.0,1.5932272489844401,0.0,-2.824341666562643,0.0,0.0,0.0,0.0,0.6840196765930685,0.0,0.6840196765930685,0.0
97,0.2910000000000002,0.0,1.5847101232634013,0.0,-2.853742045213785,0.0,0.0,0.0,0.0,0.6983345938982473,0.0,0.6983345938982473,0.0
98,0.2940000000000002,0.0,1.576104797329824,0.0,-2.8831418071983563,0.0,0.0,0.0,0.0,0.7127974478455867,0.0,0.7127974478455867,0.0
99,0.2970000000000002,0.0,1.5674112730432175,0.0,-2.912540946176482,0.0,0.0,0.0,0.0,0.7274082259405069,0.0,0.7274082259405069,0.0
100,0.3000000000000002,0.0,1.5586295522821108,0.0,-2.9419394558088254,0.0,0.0,0.0,0.0,0.7421669155610355,0.0,0.7421669155610355,0.0
101,0.3030000000000002,0.0,1.5497596369440492,0.0,-2.971337329756594,0.0,0.0,0.0,0.0,0.757073503957833,0.0,0.757073503957833,0.0
102,0.3060000000000002,0.0,1.540801528945594,0.0,-3.000734561681545,0.0,0.0,0.0,0.0,0.7721279782542141,0.0,0.7721279782542141,0.0
103,0.3090000000000002,0.0,1.5317552302223205,0.0,-3.030131145245988,0.0,0.0,0.0,0.0,0.7873303254461724,0.0,0.7873303254461724,0.0
104,0.3120000000000002,0.0,1.5226207427288159,0.0,-3.0595270741127956,0.0,0.0,0.0,0.0,0.8026805324024044,0.0,0.8026805324024044,0.0
105,0.3150000000000002,0.0,1.513398068438678,0.0,-3.0889223419454037,0.0,0.0,0.0,0.0,0.8181785858643329,0.0,0.8181785858643329,0.0
106,0.3180000000000002,0.0,1.5040872093445137,0.0,-3.11831694240782,0.0,0.0,0.0,0.0,0.8338244724461316,0.0,0.8338244724461316,0.0
107,0.32100000000000023,0.0,1.4946881674579366,0.0,-3.1477108691646283,0.0,0.0,0.0,0.0,0.84961817863475,0.0,0.84961817863475,0.0
108,0.32400000000000023,0.0,1.4852009448095662,0.0,-3.1771041158809945,0.0,0.0,0.0,0.0,0.8655596907899374,0.0,0.8655596907899374,0.0
109,0.32700000000000023,0.0,1.4756255434490253,0.0,-3.206496676222672,0.0,0.0,0.0,0.0,0.8816489951442693,0.0,0.8816489951442693,0.0
110,0.33000000000000024,0.0,1.4659619654449385,0.0,-3.2358885438560065,0.0,0.0,0.0,0.0,0.8978860778031706,0.0,0.8978860778031706,0.0
111,0.33300000000000024,0.0,1.4562102128849306,0.0,-3.265279712447942,0.0,0.0,0.0,0.0,0.9142709247449431,0.0,0.9142709247449431,0.0
112,0.33600000000000024,0.0,1.4463702878756246,0.0,-3.2946701756660266,0.0,0.0,0.0,0.0,0.9308035218207902,0.0,0.9308035218207902,0.0
113,0.33900000000000025,0.0,1.43644219254264,0.0,-3.324059927178417,0.0,0.0,0.0,0.0,0.9474838547548426,0.0,0.9474838547548426,0.0
114,0.34200000000000025,0.0,1.426425929030591,0.0,-3.353448960653884,0.0,0.0,0.0,0.0,0.9643119091441855,0.0,0.9643119091441855,0.0
115,0.34500000000000025,0.0,1.4163214995030842,0.0,-3.38283726976182,0.0,0.0,0.0,0.0,0.9812876704588838,0.0,0.9812876704588838,0.0
116,0.34800000000000025,0.0,1.4061289061427176,0.0,-3.412224848172241,0.0,0.0,0.0,0.0,0.9984111240420096,0.0,0.9984111240420096,0.0
117,0.35100000000000026,0.0,1.3958481511510776,0.0,-3.441611689555795,0.0,0.0,0.0,0.0,1.0156822551096685,0.0,1.0156822551096685,0.0
118,0.35400000000000026,0.0,1.3854792367487383,0.0,-3.4709977875837663,0.0,0.0,0.0,0.0,1.0331010487510277,0.0,1.0331010487510277,0.0
119,0.35700000000000026,0.0,1.3750221651752585,0.0,-3.50038313592808,0.0,0.0,0.0,0.0,1.0506674899283421,0.0,1.0506674899283421,0.0
120,0.36000000000000026,0.0,1.3644769386891809,0.0,-3.52976772826131,0.0,0.0,0.0,0.0,1.0683815634769822,0.0,1.0683815634769822,0.0
121,0.36300000000000027,0.0,1.3538435595680287,0.0,-3.5591515582566813,0.0,0.0,0.0,0.0,1.086243254105463,0.0,1.086243254105463,0.0
122,0.36600000000000027,0.0,1.3431220301083049,0.0,-3.5885346195880774,0.0,0.0,0.0,0.0,1.1042525463954695,0.0,1.1042525463954695,0.0
123,0.36900000000000027,0.0,1.3323123526254896,0.0,-3.617916905930046,0.0,0.0,0.0,0.0,1.122409424801888,0.0,1.122409424801888,0.0
124,0.3720000000000003,0.0,1.3214145294540387,0.0,-3.647298410957802,0.0,0.0,0.0,0.0,1.1407138736528328,0.0,1.1407138736528328,0.0
125,0.3750000000000003,0.0,1.310428562947381,0.0,-3.6766791283472373,0.0,0.0,0.0,0.0,1.1591658771496756,0.0,1.1591658771496756,0.0
126,0.3780000000000003,0.0,1.299354455477917,0.0,-3.7060590517749215,0.0,0.0,0.0,0.0,1.177765419367073,0.0,1.177765419367073,0.0
127,0.3810000000000003,0.0,1.2881922094370162,0.0,-3.7354381749181105,0.0,0.0,0.0,0.0,1.1965124842529982,0.0,1.1965124842529982,0.0
128,0.3840000000000003,0.0,1.276941827235015,0.0,-3.76481649145475,0.0,0.0,0.0,0.0,1.215407055628768,0.0,1.215407055628768,0.0
129,0.3870000000000003,0.0,1.2656033113012155,0.0,-3.794193995063482,0.0,0.0,0.0,0.0,1.2344491171890741,0.0,1.2344491171890741,0.0
130,0.3900000000000003,0.0,1.2541766640838827,0.0,-3.8235706794236513,0.0,0.0,0.0,0.0,1.253638652502012,0.0,1.253638652502012,0.0
131,0.3930000000000003,0.0,1.2426618880502422,0.0,-3.8529465382153076,0.0,0.0,0.0,0.0,1.2729756450091116,0.0,1.2729756450091116,0.0
132,0.3960000000000003,0.0,1.2310589856864786,0.0,-3.8823215651192147,0.0,0.0,0.0,0.0,1.2924600780253679,0.0,1.2924600780253679,0.0
133,0.3990000000000003,0.0,1.2193679594977331,0.0,-3.911695753816853,0.0,0.0,0.0,0.0,1.3120919347392697,0.0,1.3120919347392697,0.0
134,0.4020000000000003,0.0,1.2075888120081015,0.0,-3.941069097990426,0.0,0.0,0.0,0.0,1.3318711982128326,0.0,1.3318711982128326,0.0
135,0.4050000000000003,0.0,1.1957215457606318,0.0,-3.9704415913228672,0.0,0.0,0.0,0.0,1.3517978513816293,0.0,1.3517978513816293,0.0
136,0.4080000000000003,0.0,1.183766163317322,0.0,-3.9998132274978433,0.0,0.0,0.0,0.0,1.371871877054821,0.0,1.371871877054821,0.0
137,0.4110000000000003,0.0,1.171722667259118,0.0,-4.02918400019976,0.0,0.0,0.0,0.0,1.3920932579151877,0.0,1.3920932579151877,0.0
138,0.4140000000000003,0.0,1.1595910601859114,0.0,-4.0585539031137685,0.0,0.0,0.0,0.0,1.4124619765191606,0.0,1.4124619765191606,0.0
139,0.4170000000000003,0.0,1.1473713447165375,0.0,-4.08792292992577,0.0,0.0,0.0,0.0,1.4329780152968559,0.0,1.4329780152968559,0.0
140,0.4200000000000003,0.0,1.1350635234887723,0.0,-4.117291074322422,0.0,0.0,0.0,0.0,1.4536413565521038,0.0,1.4536413565521038,0.0
141,0.4230000000000003,0.0,1.122667599159331,0.0,-4.1466583299911415,0.0,0.0,0.0,0.0,1.4744519824624822,0.0,1.4744519824624822,0.0
142,0.4260000000000003,0.0,1.110183574403865,0.0,-4.176024690620115,0.0,0.0,0.0,0.0,1.495409875079352,0.0,1.495409875079352,0.0
143,0.4290000000000003,0.0,1.0976114519169609,0.0,-4.205390149898298,0.0,0.0,0.0,0.0,1.5165150163278849,0.0,1.5165150163278849,0.0
144,0.43200000000000033,0.0,1.0849512344121364,0.0,-4.234754701515424,0.0,0.0,0.0,0.0,1.5377673880070997,0.0,1.5377673880070997,0.0
145,0.43500000000000033,0.0,1.072202924621839,0.0,-4.26411833916201,0.0,0.0,0.0,0.0,1.5591669717898953,0.0,1.5591669717898953,0.0
146,0.43800000000000033,0.0,1.0593665252974436,0.0,-4.2934810565293615,0.0,0.0,0.0,0.0,1.5807137492230838,0.0,1.5807137492230838,0.0
147,0.44100000000000034,0.0,1.04644203920925,0.0,-4.322842847309576,0.0,0.0,0.0,0.0,1.6024077017274247,0.0,1.6024077017274247,0.0
148,0.44400000000000034,0.0,1.0334294691464803,0.0,-4.352203705195551,0.0,0.0,0.0,0.0,1.6242488105976591,0.0,1.6242488105976591,0.0
149,0.44700000000000034,0.0,1.0203288179172771,0.0,-4.3815636238809885,0.0,0.0,0.0,0.0,1.6462370570025417,0.0,1.6462370570025417,0.0
150,0.45000000000000034,0.0,1.0071400883487005,0.0,-4.4109225970604,0.0,0.0,0.0,0.0,1.668372421984879,0.0,1.668372421984879,0.0
151,0.45300000000000035,0.0,0.9938632832867256,0.0,-4.440280618429111,0.0,0.0,0.0,0.0,1.690654886461561,0.0,1.690654886461561,0.0
152,0.45600000000000035,0.0,0.9804984055962405,0.0,-4.46963768168327,0.0,0.0,0.0,0.0,1.7130844312235978,0.0,1.7130844312235978,0.0
153,0.45900000000000035,0.0,0.9670454581610436,0.0,-4.49899378051985,0.0,0.0,0.0,0.0,1.7356610369361527,0.0,1.7356610369361527,0.0
154,0.46200000000000035,0.0,0.9535044438838411,0.0,-4.528348908636655,0.0,0.0,0.0,0.0,1.7583846841385802,0.0,1.7583846841385802,0.0
155,0.46500000000000036,0.0,0.9398753656862447,0.0,-4.557703059732326,0.0,0.0,0.0,0.0,1.7812553532444597,0.0,1.7812553532444597,0.0
156,0.46800000000000036,0.0,0.9261582265087688,0.0,-4.587056227506346,0.0,0.0,0.0,0.0,1.8042730245416325,0.0,1.8042730245416325,0.0
157,0.47100000000000036,0.0,0.912353029310828,0.0,-4.616408405659046,0.0,0.0,0.0,0.0,1.827437678192237,0.0,1.827437678192237,0.0
158,0.47400000000000037,0.0,0.8984597770707347,0.0,-4.645759587891609,0.0,0.0,0.0,0.0,1.8507492942327446,0.0,1.8507492942327446,0.0
159,0.47700000000000037,0.0,0.8844784727856965,0.0,-4.675109767906078,0.0,0.0,0.0,0.0,1.8742078525739987,0.0,1.8742078525739987,0.0
160,0.48000000000000037,0.0,0.8704091194718134,0.0,-4.704458939405359,0.0,0.0,0.0,0.0,1.8978133330012479,0.0,1.8978133330012479,0.0
161,0.4830000000000004,0.0,0.8562517201640757,0.0,-4.733807096093225,0.0,0.0,0.0,0.0,1.9215657151741858,0.0,1.9215657151741858,0.0
162,0.4860000000000004,0.0,0.8420062779163608,0.0,-4.763154231674325,0.0,0.0,0.0,0.0,1.945464978626986,0.0,1.945464978626986,0.0
163,0.4890000000000004,0.0,0.827672795801431,0.0,-4.79250033985419,0.0,0.0,0.0,0.0,1.9695111027683418,0.0,1.9695111027683418,0.0
164,0.4920000000000004,0.0,0.8132512769109306,0.0,-4.821845414339231,0.0,0.0,0.0,0.0,1.9937040668815016,0.0,1.9937040668815016,0.0
165,0.4950000000000004,0.0,0.7987417243553832,0.0,-4.851189448836755,0.0,0.0,0.0,0.0,2.018043850124309,0.0,2.018043850124309,0.0
166,0.4980000000000004,0.0,0.7841441412641893,0.0,-4.880532437054962,0.0,0.0,0.0,0.0,2.042530431529239,0.0,2.042530431529239,0.0
167,0.5010000000000003,0.0,0.7694585307856235,0.0,-4.909874372702952,0.0,0.0,0.0,0.0,2.067163790003437,0.0,2.067163790003437,0.0
168,0.5040000000000003,0.0,0.7546848960868318,0.0,-4.9392152494907355,0.0,0.0,0.0,0.0,2.0919439043287573,0.0,2.0919439043287573,0.0
169,0.5070000000000003,0.0,0.7398232403538284,0.0,-4.968555061129232,0.0,0.0,0.0,0.0,2.116870753161802,0.0,2.116870753161802,0.0
170,0.5100000000000003,0.0,0.7248735667914938,0.0,-4.997893801330278,0.0,0.0,0.0,0.0,2.1419443150339594,0.0,2.1419443150339594,0.0
171,0.5130000000000003,0.0,0.7098358786235714,0.0,-5.027231463806636,0.0,0.0,0.0,0.0,2.167164568351446,0.0,2.167164568351446,0.0
172,0.5160000000000003,0.0,0.6947101790926651,0.0,-5.056568042271994,0.0,0.0,0.0,0.0,2.192531491395342,0.0,2.192531491395342,0.0
173,0.5190000000000003,0.0,0.679496471460236,0.0,-5.085903530440975,0.0,0.0,0.0,0.0,2.2180450623216323,0.0,2.2180450623216323,0.0
174,0.5220000000000004,0.0,0.6641947590066001,0.0,-5.115237922029139,0.0,0.0,0.0,0.0,2.243705259161248,0.0,2.243705259161248,0.0
175,0.5250000000000004,0.0,0.6488050450309254,0.0,-5.144571210752992,0.0,0.0,0.0,0.0,2.2695120598201046,0.0,2.2695120598201046,0.0
